상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0101202303A0007954,물다방,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51780,철원군,51780310,서면,5178031022,서면,5.1780310221114E+018,1,대지,1140,19,강원특별자치도 철원군 서면 와수리 1140-19,517804490227,강원특별자치도 철원군 서면 와수로173번길,19,,4278031022111400019015755,와수터미널,강원특별자치도 철원군 서면 와수로173번길 19,269841,24059,,2,,127.4373129228,38.238692391229
MA0101202303A0002100,자생정원,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51210,속초시,51210570,노학동,5121010700,노학동,5.12101070011E+018,1,대지,1000,46,강원특별자치도 속초시 노학동 1000-46,512104469070,강원특별자치도 속초시 바람꽃마을길,156,,4221010700110000046000002,,강원특별자치도 속초시 바람꽃마을길 156,217070,24867,,,,128.52474102778,38.196928055845
MA0101202303A0012786,빵댕이,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51130,원주시,51130550,단구동,5113010700,단구동,5.11301070010926E+018,1,대지,926,3,강원특별자치도 원주시 단구동 926-3,511304457077,강원특별자치도 원주시 귀론길,20,,4213010700109170009035055,,강원특별자치도 원주시 귀론길 20,220942,26400,,1,,127.95335517387,37.316784225194
MA0101202303A0084009,영월제빵연구회협동조합,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51750,영월군,51750250,영월읍,5175025023,영월읍,5.17502502310245E+018,1,대지,245,11,강원특별자치도 영월군 영월읍 방절리 245-11,517503227023,강원특별자치도 영월군 영월읍 청령포로,126,3,4275025023102450011018395,,강원특별자치도 영월군 영월읍 청령포로 126-3,230887,26226,,,,128.44626672245,37.179693608964
MA0101202303A0013037,플로티,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51130,원주시,51130660,무실동,5113011000,단계동,5.11301100010931E+018,1,대지,931,9,강원특별자치도 원주시 단계동 931-9,511303219022,강원특별자치도 원주시 무실로,244,,4213011000109310009021116,,강원특별자치도 원주시 무실로 244,220939,26476,,1,,127.93566887123,37.337807961348
MA0101202303A0031964,웨이크업커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110530,조운동,5111010800,조양동,5.11101080010006E+018,1,대지,6,24,강원특별자치도 춘천시 조양동 6-24,511104454467,강원특별자치도 춘천시 아침길23번길,3,,4211010800100060024000001,,강원특별자치도 춘천시 아침길23번길 3,200941,24348,,1,,127.73120402251,37.88007210999
MA0101202303A0022310,두꺼비다방,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51170,동해시,51170570,발한동,5117011100,발한동,5.11701110010003E+018,1,대지,3,9,강원특별자치도 동해시 발한동 3-9,511703221030,강원특별자치도 동해시 일출로,17,,4217011100000030009015823,청맥바베큐,강원특별자치도 동해시 일출로 17,240804,25715,,2,,129.10979999315,37.550720408837
MA0101202303A0037755,백담Moon’s카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51810,인제군,51810320,북면,5181032024,북면,5.18103202410957E+018,1,대지,957,,강원특별자치도 인제군 북면 용대리 957,518103233010,강원특별자치도 인제군 북면 백담로,44,,4281032024009570000014299,,강원특별자치도 인제군 북면 백담로 44,252821,24606,,,,128.34728217355,38.19556883985
MA0101202303A0074235,카페성지,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51170,동해시,51170570,발한동,5117011100,발한동,5.11701110010206E+018,1,대지,206,8,강원특별자치도 동해시 발한동 206-8,511703221042,강원특별자치도 동해시 해안로,509,,4217011100002060008011324,온맘다해노인복지센터,강원특별자치도 동해시 해안로 509,240804,25727,,2,,129.10726123667,37.545878641118
MA0101202303A0025317,카페421,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51750,영월군,51750360,주천면,5175036024,주천면,5.17503602410972E+018,1,대지,972,1,강원특별자치도 영월군 주천면 신일리 972-1,517503219063,강원특별자치도 영월군 주천면 솔치로,421,,4275036024109720001000001,,강원특별자치도 영월군 주천면 솔치로 421,230851,26205,,,,128.22829354367,37.266750355772
MA0101202303A0120002,리프,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110640,효자3동,5111011200,효자동,5.11101120010755E+018,1,대지,755,16,강원특별자치도 춘천시 효자동 755-16,511104454671,강원특별자치도 춘천시 춘천로255번길,7,,4211011200107550016028049,,강원특별자치도 춘천시 춘천로255번길 7,200950,24257,,,,127.7414470243,37.879905833691
MA0101202303A0082286,랩카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110580,소양동,5111010200,요선동,5.1110102001001E+018,1,대지,10,12,강원특별자치도 춘천시 요선동 10-12,511104454382,강원특별자치도 춘천시 서부대성로48번길,10,,4211010200100100012019651,,강원특별자치도 춘천시 서부대성로48번길 10,200030,24271,,1,,127.72776250869,37.882361822996
MA0101202303A0010922,빽다방강릉입암점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51150,강릉시,51150645,성덕동,5115012500,입암동,5.11501250010107E+018,1,대지,107,1,강원특별자치도 강릉시 입암동 107-1,511503220030,강원특별자치도 강릉시 월대산로,59,,4215012500101070001000001,,강원특별자치도 강릉시 월대산로 59,210935,25578,,,,128.91711694958,37.760171026455
MA0101202302A0053363,이디야커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110570,근화동,5111011700,근화동,5.1110117001019E+018,1,대지,190,,강원특별자치도 춘천시 근화동 190,511103218003,강원특별자치도 춘천시 공지로,591,,4211011700101900000011009,춘천역,강원특별자치도 춘천시 공지로 591,200930,24244,,1,,127.71697663607,37.884670048665
MA0101202302A0054274,모민,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110545,약사명동,5111010900,죽림동,5.11101090010107E+018,1,대지,107,,강원특별자치도 춘천시 죽림동 107,511104454203,강원특별자치도 춘천시 망대길,13,,4211010900101070000023387,,강원특별자치도 춘천시 망대길 13,200050,24357,,1,,127.72452238503,37.876308389404
MA0101202302A0091988,카페최선옥,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51230,삼척시,51230570,성내동,5123011900,성남동,5.12301190010176E+018,1,대지,176,,강원특별자치도 삼척시 성남동 176,512304472213,강원특별자치도 삼척시 엑스포로1길,3,10,4223011900101760000000002,,강원특별자치도 삼척시 엑스포로1길 3-10,245050,25919,,,,129.15716358789,37.438689735286
MA0101202302A0063218,테라스카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51720,홍천군,51720352,영귀미면,5172035223,영귀미면,5.17203522310029E+018,1,대지,29,3,강원특별자치도 홍천군 영귀미면 덕치리 29-3,517203225029,강원특별자치도 홍천군 영귀미면 수타사로,413,10,4272035023100290003011241,,강원특별자치도 홍천군 영귀미면 수타사로 413-10,250895,25152,,,,127.9538326389,37.696655959746
MA0101202302A0085884,할리스연세대학교원주장례식장점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51130,원주시,51130560,일산동,5113010800,일산동,5.11301080010162E+018,1,대지,162,33,강원특별자치도 원주시 일산동 162-33,511303219044,강원특별자치도 원주시 일산로,20,,4213010800101620000011423,연세대학교원주의과대학,강원특별자치도 원주시 일산로 20,220956,26426,,1,,127.9467095142,37.349122414366
MA0101202302A0048141,카페단구로,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51130,원주시,51130541,명륜1동,5113010600,명륜동,5.11301060010205E+018,1,대지,205,154,강원특별자치도 원주시 명륜동 205-154,511303219013,강원특별자치도 원주시 단구로,125,,4213010600102050154004279,,강원특별자치도 원주시 단구로 125,220947,26439,,1,,127.94373703559,37.339235832348
MA0101202302A0058260,메가엠지씨커피강릉강일점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51150,강릉시,51150550,교1동,5115011000,교동,5.11501100010825E+018,1,대지,825,19,강원특별자치도 강릉시 교동 825-19,511503220032,강원특별자치도 강릉시 율곡로,2939,,4215011000108250019011887,,강원특별자치도 강릉시 율곡로 2939,210923,25502,,,,128.89132016102,37.764883066979
MA0101202302A0057532,카페유알피원주,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51130,원주시,51130675,반곡관설동,5113011700,반곡동,5.11301170011914E+018,1,대지,1914,6,강원특별자치도 원주시 반곡동 1914-6,511303219087,강원특별자치도 원주시 세계로,10,,4213011700119140006000001,한국관광공사,강원특별자치도 원주시 세계로 10,220170,26464,,2,,127.98988687816,37.32430829631
MA0101202302A0100942,금다방,,I2,음식,I212,비알코올 ,I21201,카페,I56111,한식 일반 음식점업,51,강원특별자치도,51130,원주시,51130515,중앙동,5113010100,중앙동,5.11301010010191E+018,1,대지,191,,강원특별자치도 원주시 중앙동 191,511303219066,강원특별자치도 원주시 중앙로,60,,4213010100101910000012161,,강원특별자치도 원주시 중앙로 60,220904,26429,,,,127.95255717695,37.347809280342
MA0101202302A0045645,라라무리,,I2,음식,I212,비알코올 ,I21201,카페,,,51,강원특별자치도,51150,강릉시,51150370,연곡면,5115037024,연곡면,5.11503702410318E+018,1,대지,318,,강원특별자치도 강릉시 연곡면 송림리 318,511503220059,강원특별자치도 강릉시 연곡면 진고개로,2551,18,4215037024003180000054029,,강원특별자치도 강릉시 연곡면 진고개로 2551-18,210862,25428,,,,128.81815089915,37.856803999272
MA0101202303A0086038,김삿갓소금빵,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51750,영월군,51750250,영월읍,5175025024,영월읍,5.175025024105E+018,1,대지,500,5,강원특별자치도 영월군 영월읍 덕포리 500-5,517503227017,강원특별자치도 영월군 영월읍 영월로,2097,2,4275025024104980004021351,,강원특별자치도 영월군 영월읍 영월로 2097-2,230802,26229,,,,128.47967491349,37.182293502919
MA0101202303A0000063,투썸플레이스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51720,홍천군,51720370,서면,5172037023,서면,5.1720370231129E+018,1,대지,1290,2,강원특별자치도 홍천군 서면 팔봉리 1290-2,517204475627,강원특별자치도 홍천군 서면 한치골길,262,,4272037023112760002000001,대명비발디파크,강원특별자치도 홍천군 서면 한치골길 262,250856,25102,,1,,127.68727286577,37.652332749275
MA0101202303A0108208,스트릿1988,화천점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51790,화천군,51790250,화천읍,5179025022,화천읍,5.17902502210043E+018,1,대지,43,34,강원특별자치도 화천군 화천읍 하리 43-34,517903231011,강원특별자치도 화천군 화천읍 상승로,42,19,4279025022000430034002582,토마토도시락,강원특별자치도 화천군 화천읍 상승로 42-19,209804,24130,,,,127.70462564341,38.104486080986
MA0106202201A0802964,씨앤코컴퍼니세경대점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51750,영월군,51750250,영월읍,5175025022,영월읍,5.17502502220057E+018,2,산,57,,강원특별자치도 영월군 영월읍 하송리 산57,517503227027,강원특별자치도 영월군 영월읍 하송로,197,,4275025022104370002018999,세경대학,강원특별자치도 영월군 영월읍 하송로 197,230714,26239,,1,,128.45426653562,37.172805605608
MA0101202303A0018390,디저트39춘천거두점,,I2,음식,I212,비알코올 ,I21201,카페,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",51,강원특별자치도,51110,춘천시,51110390,동내면,5111039021,동내면,5.11103902111058E+018,1,대지,1058,2,강원특별자치도 춘천시 동내면 거두리 1058-2,511103218038,강원특별자치도 춘천시 동내면 춘천순환로,133,,4211039021110580002000001,,강원특별자치도 춘천시 동내면 춘천순환로 133,200883,24401,,1,,127.75849355237,37.857118941863
MA0101202303A0108549,오마이데이즈,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51150,강릉시,51150572,포남2동,5115011100,포남동,5.1150111001108E+018,1,대지,1080,14,강원특별자치도 강릉시 포남동 1080-14,511504460444,강원특별자치도 강릉시 보래미하길,24,,4215011100110800014028336,,강원특별자치도 강릉시 보래미하길 24,210957,25485,,1,,128.91000783304,37.771840272272
MA0106202201A2268471,봉포김여사,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51820,고성군,51820330,토성면,5182033035,토성면,5.18203303510289E+018,1,대지,289,1,강원특별자치도 고성군 토성면 봉포리 289-1,518203234035,강원특별자치도 고성군 토성면 토성로,96,,4282033035102890001000001,,강원특별자치도 고성군 토성면 토성로 96,219832,24764,,,,128.56255251007,38.25463108202
MA0106202201A2268473,지에스25고성봉포점(상품권),,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51820,고성군,51820330,토성면,5182033035,토성면,5.18203303510289E+018,1,대지,289,1,강원특별자치도 고성군 토성면 봉포리 289-1,518203234035,강원특별자치도 고성군 토성면 토성로,96,,4282033035102890001000001,,강원특별자치도 고성군 토성면 토성로 96,219832,24764,,1,,128.56255251007,38.25463108202
MA0101202303A0090460,차차커피코속초,중앙점,I2,음식,I212,비알코올 ,I21201,카페,I56111,한식 일반 음식점업,51,강원특별자치도,51210,속초시,51210520,동명동,5121010200,동명동,5.12101020010436E+018,1,대지,436,1,강원특별자치도 속초시 동명동 436-1,,강원특별자치도 속초시,,,4221010200104360001015658,,강원특별자치도 속초시 ,217809,24827,,2,,128.5898326909,38.208791204984
MA0101202303A0071649,카페솔,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,51,강원특별자치도,51110,춘천시,51110650,석사동,5111012400,석사동,5.11101240010769E+018,1,대지,769,23,강원특별자치도 춘천시 석사동 769-23,511103218031,강원특별자치도 춘천시 우석로,25,,4211012400107690023002444,,강원특별자치도 춘천시 우석로 25,200936,24326,,1,,127.7486676794,37.862558630201
